,Date,User,Tweet
281,2017-12-10 07:18:54+00:00,DevenderNegi15,"@BharatSolankee How, when,why,where"
282,2017-12-10 07:11:36+00:00,mayankcpatel,"@BharatSolankee @OfficeOfRG 
EXPLOSIVE: A Vadodara based company, whose owners are close to Amit Shah has its net worth up nearly four-fold in just five years from Rs 65 crore to Rs 250 crore, almost all its earnings coming from contracts received from Gujarat government"
283,2017-12-10 04:55:27+00:00,manjujadhav_,@BharatSolankee @hsthegr81 Congress every corner of India .Jai ho Congress Jai ho Rahul Gandhi India's Rahul
284,2017-12-10 04:15:03+00:00,ranumini,"@BharatSolankee @INCGujarat VOTE CONGRESS,SUPPORT THE HAND,FOR PROGRESS OF THE LAND,SEND AWAY BJP FOR ALL TERROR N ERROR OF JUMLAS"
285,2017-12-10 04:11:18+00:00,JustApneType08,@BharatSolankee @INCGujarat Shame on bhartiya dirty people party (BJP)
286,2017-12-10 03:19:27+00:00,PramodY96346936,@BharatSolankee @WithCongress Rahul Gandhi next pm of india
287,2017-12-10 02:25:07+00:00,DineshP79428917,@BharatSolankee @BDubega Gujrat people vote for Bjp. Not Congress. They vote only and only against Congress. GREAT VISARJAN OF CONGRESS.
288,2017-12-09 16:09:02+00:00,KshirodraPatel,@BharatSolankee Congress
289,2017-12-09 15:29:03+00:00,princefreakasso,@BharatSolankee We don't want rousing welcomes.We need the voters swing by way of election winning votes.
290,2017-12-09 14:32:56+00:00,MaheshS57386364,@BharatSolankee Good
291,2017-12-09 14:27:02+00:00,KhediAnil,@BharatSolankee Congress ave chy
292,2017-12-09 13:54:47+00:00,ChiragDesai1485,@BharatSolankee Super...👍
293,2017-12-09 13:17:03+00:00,sureshpatil24,"@BharatSolankee #Vote4ChangeVote4Congress Sir this copy can on WhatsApp,It is true or creating copy https://t.co/0zNMzaHwFn"
294,2017-12-09 13:11:44+00:00,solankig1988,@BharatSolankee Very nice
295,2017-12-09 12:38:33+00:00,tweetonmate,@BharatSolankee @INCGujarat Isn’t it pathetic how ourPM is stooping to a level that was never seen in the history of Independent India. This proves that they rightfully do-not deserve a return
296,2017-12-09 12:19:17+00:00,ranganatkulkar1,@BharatSolankee @INCGujarat PPL of navsarjan has slapped or bid bye to you
297,2017-12-09 12:00:17+00:00,suraj_agarwal_,"@BharatSolankee @JhaSanjay Rahul ji gets ""arousing""welcome at a Public meeting in Anand!🤔🤔🤔🤔
😂😂😂😂😂😂"
298,2017-12-09 11:06:58+00:00,emteeyaz_ali,@BharatSolankee Happy birthday Sonia Gandhi ji
299,2017-12-09 09:00:19+00:00,mathewt25t,@BharatSolankee Your Video should also focus on Crowd and crowd moods @ahmedpatel @arjunmodhwadia @divyaspandana @rssurjewala @OfficeOfRG
300,2017-12-09 08:33:42+00:00,sunilddesai,@BharatSolankee @INCGujarat Spreading lies is a disease of the weak ..
301,2017-12-09 08:32:39+00:00,belvinvaz,@BharatSolankee @INCGujarat EVM s are being hacked. Let all the opposition parties boycott the elections
302,2017-12-09 08:29:02+00:00,TOIAhmedabad,"@BharatSolankee speaking at Harij, said, ""While #BJP cannot save children, swine flu patients in city like Ahmedabad, how are they claiming to provide health infrastructure to places like Harij and Chanasma?"""
303,2017-12-09 08:18:24+00:00,Conspiratorfeku,@BharatSolankee Analysis of Modi's last 29 rallies in Gujarat https://t.co/BkHIHj3mwo
304,2017-12-09 08:14:55+00:00,NishalS6,@BharatSolankee No I voted for bjp
305,2017-12-09 08:09:24+00:00,AryanMartin,@BharatSolankee Congress??? My foot but it’s good to dream....
306,2017-12-09 08:04:55+00:00,MeenaDasNarayan,@BharatSolankee Let her celebrate her long life in Italy and leave India alone
307,2017-12-09 08:02:14+00:00,nazrul_Choudh,@BharatSolankee @BhupenKBorah 70 malfunctioned EVM found alone in Surat. Need to raise questions early
308,2017-12-09 06:54:36+00:00,DarbarHabib,@BharatSolankee CONGRESS win
309,2017-12-09 06:54:18+00:00,Ajay9261n,@BharatSolankee Vote 4 congress
310,2017-12-09 06:25:13+00:00,jainhitendra,@BharatSolankee Sir is it true https://t.co/1A9GVNySHQ
311,2017-12-09 05:44:26+00:00,OIfbZQiF2EYKcKJ,@BharatSolankee Very good
312,2017-12-09 05:32:15+00:00,anisrana46,@BharatSolankee Good work..Sir..Congress Ave6e.
313,2017-12-09 04:38:33+00:00,p_t_patel,@BharatSolankee @shaktisinhgohil Sapne me ......
314,2017-12-09 04:31:08+00:00,anandrvyas0,"@BharatSolankee What about This poster. 
What about HARDIK cm Paresh Dhanani
What about cm of alpesh thakor. https://t.co/UfKi4GTdoO"
315,2017-12-09 04:31:01+00:00,DilipAPatel5,@BharatSolankee Benglor thi
316,2017-12-09 03:14:37+00:00,Upenderkomar27,"@BharatSolankee Good, enjoying Desi food. Really lovely pav bhaji."
317,2017-12-09 03:13:07+00:00,Upenderkomar27,"@BharatSolankee Put up your best effort,Gujrat is for Congress."
318,2017-12-09 02:34:57+00:00,MohammedAdilPa1,@BharatSolankee Nice one supar and dupar pictures
319,2017-12-09 01:58:23+00:00,pushpendrabasu_,"@BharatSolankee #PRideNE
Someone says that one god to Allah, then someone calls him God, some parmatma, some divine, who is the one who is the master of all, all the sorrows are removed from the devotional method.
Read this book
👇👇👇👇
 https://t.co/52VPSbunXm https://t.co/GOuib95NgP"
320,2017-12-09 01:41:34+00:00,abhaypratap7,"@BharatSolankee @JhaSanjay by 10 we wud ve bjp winning as top trend. Point is useless elections if decided on quotes, no examination of work"
321,2017-12-08 22:08:53+00:00,BiswanathDhar8,@BharatSolankee 9th December A new day begins with the hope n aspirations of all sections of the Gujrati ppl. God bless u all. Jai Hind
322,2017-12-08 19:55:32+00:00,75a13a55686b43c,@BharatSolankee vote for  Congress
323,2017-12-08 19:43:25+00:00,mohan71105,@BharatSolankee @geetv79 Good to see the Pav-Bhaji wala taking so much interest in making the snack delightful!
324,2017-12-08 19:13:26+00:00,mohan71105,"@BharatSolankee @Beinders Real rousing reception! RahulG has got a real morale booster from Gujarat. He must visit Gujarat often, whatever be the result. Such affection and enthusiasm is very rare.

Dear Gujaratis, time for you all to come out of this communal trap that RSS/BJP has put you all in."
325,2017-12-08 18:42:54+00:00,MFayaspb,"@BharatSolankee @shaktisinhgohil @republic @TimesNow @IndiaToday @ndtv
EVM tampering is possible, says US Computer scientists https://t.co/lvkWm8XIAP"
326,2017-12-08 17:22:40+00:00,mathewt25t,"@BharatSolankee Modi can Frantically cry 4next 5yrs Neech,Neech, bcz Gujarat has decided  give him Big Slap 4his Jumlas of 22yrs in GUJ n 4yrs in Centre  @ShekharGupta @rahulkanwal @anjanaomkashyap @bhupendrachaube @manakgupta  @ajitanjum @ppbajpai @SreenivasanJain @ravishndtv @aajtak @CNNnews18"
327,2017-12-08 17:19:52+00:00,abhaypratap7,"@BharatSolankee by tomorrow morning we wud ve bjp Jeet Rahi Hain ,! Elections are like dhan teras for media,!"
328,2017-12-08 17:15:33+00:00,sumitknw,@BharatSolankee @JhaSanjay Congress will lose
329,2017-12-08 17:11:39+00:00,Sunil86529215,"@BharatSolankee @SummerMerin His
Meetings
Are. Crowded
People
Listening. Rahulji"
330,2017-12-08 17:09:49+00:00,BaijuJha_CA,@BharatSolankee The media outrage over the #neech episode summed up brilliantly by @caricatured https://t.co/9t3GD1Su8C
331,2017-12-08 17:05:45+00:00,Artha_Shastra,"@BharatSolankee Sir, why are you not fighting elections? @AmitShah can you give him a ticket ?"
332,2017-12-08 17:02:43+00:00,sidhu_sawinder,"@BharatSolankee @office0ffRG Only Modi jee has the authority to use Derogatory language for Rahul Gandhi, no other."
333,2017-12-08 15:22:36+00:00,VaghelaMahipat3,@BharatSolankee Sahi me you Are geniuses Mr Rahulji
334,2017-12-08 14:36:45+00:00,faizahmed_mulla,@BharatSolankee Good to see such visit which gives msg the future PM of india is with all
335,2017-12-08 12:44:18+00:00,RagavN3,@BharatSolankee TODAY  ITS MR MODI. TMRW RAHUL JE MAY BECOME THE PM. SO ITS CORRECT DO NOT CRITICISE OR MAKE PERSONAL REMARKS ON THE PM. WE CAN POINT OUT THE FLAWS IN ECONOMIC POLICIES WHO DOESNT MAKE MISTAKES EVERY PARTY DOES
336,2017-12-08 12:34:01+00:00,Kalpesh_Dave1,@BharatSolankee Congress road par avi gai...
337,2017-12-08 12:17:43+00:00,Mubeen_Tweets,"@BharatSolankee #Simplicity at it's Best ❤️❤️❤️

#RahulWithGujrat"
338,2017-12-08 12:16:40+00:00,ASHISHGAOSHINDE,@BharatSolankee The simplicity that make Rahul Gandhiji  the leader of mass not the class @INCIndia @Radhika_Khera @PANKAJPARASHAR_ @priyankac19 @jitupatwari
339,2017-12-08 11:26:17+00:00,himanshu8618,@BharatSolankee It was also in culture of cong n RG to openly tear the pm's order .....
340,2017-12-08 08:54:22+00:00,theDevSh,@BharatSolankee Can we expect that @OfficeOfRG expel Sonia Gandhi from @INCIndia for terming @narendramodi as Maut Ka Saudagar?
341,2017-12-08 08:13:36+00:00,ShoyJose,@BharatSolankee @INC4Kerala this is the Indian culture. and not what Modiji says. he always doing personal harassment only.
342,2017-12-08 07:06:41+00:00,PavagadhiMahesh,"@BharatSolankee 
No electronics media cover your press...!!!!"
343,2017-12-08 05:33:38+00:00,Upenderkomar27,@BharatSolankee @INCGujarat GOOD that YOU KICKED OUT MANI SHANKAR AIYAR for his uncivilized remark. Congress culture me iska koi place nahi Hai.
344,2017-12-08 05:31:28+00:00,Upenderkomar27,"@BharatSolankee Mani Shankar Aiyar was willingly playing in the hands of BJP. RAHUL GANDHI has kicked him out, it's Good."
345,2017-12-08 03:39:10+00:00,philip_finney,"@BharatSolankee @shaktisinhgohil @ahmedpatel @ashokgehlot51 Best Wishes for a Congress victory in Gujarat! Please ensure EVM boxes are safe, secure &amp; not manipulated by opponent party!"
346,2017-12-07 17:32:15+00:00,Arunava46424525,"@BharatSolankee @office0ffRG I do not know why politicians used bad languages to attack his opponent. if we work Hand to Hand with Ruling party , then India will progress faster. Voters will only decide to whom they will bring back in power in assembly election."
347,2017-12-07 17:15:30+00:00,sudhir196,"@BharatSolankee @Nidhi   Solankee Saab tell me the translation of  ""stoop down"" in Hindi ... Or can be allowed in English"
348,2017-12-07 16:57:23+00:00,shrichandrajosh,@BharatSolankee Are not we becoming too meek? The abusive language of bjpians should not be tolerated.
349,2017-12-07 16:43:53+00:00,Arunvjyn1,@BharatSolankee It's absolutely a wrong decision. BJP and all their leaders always find time insult our PMs and other leaders...
350,2017-12-07 16:37:48+00:00,Mahesh_R_Dodiya,@BharatSolankee This is the heart of Congress party. Congress believes in AHIMSA of every kind.
351,2017-12-07 15:47:47+00:00,captgrc,@BharatSolankee @priyankac19 Bharatji thank u very much fr yr tweet clarifying categorically being asked by Shri RahulGandhiji 2maintain decorum &amp;dignity when speaking about Prime Minister Sir. Pl again clarify to all concerned &amp; particularly to ppl that it's not Congress statement but of an individual only.
352,2017-12-07 15:03:08+00:00,themanojmenon,@BharatSolankee @priyankac19 Today gujrat election results were decided.
353,2017-12-07 13:56:04+00:00,Upenderkomar27,@BharatSolankee SUSPEND MANI SHANKAR AIYAR If not apologies sing properly. Modi will change this into caste card and create problem.
354,2017-12-07 13:50:52+00:00,JimitThakkar3,@BharatSolankee Have to congress ne fenki do..
355,2017-12-07 13:44:49+00:00,Swapan_75,"@BharatSolankee Very good then asked Sonia ji to apologies to PM for her comment ""Maut Ka Saudagar"""
356,2017-12-07 13:37:41+00:00,pathan_prof,"@BharatSolankee Yes, very true.Our borders are safe because our jawans keep constant vigil and therefore, we are safe.
Let us salute them for their valour and round the clock work. Let us pray for their security and welfare.Their families also deserve our good wishes and prayers. JAI JAWAN !"
357,2017-12-07 13:18:30+00:00,Makwana78440247,@BharatSolankee @INCGujarat Jay jay Congress ave chhe Congress🙏🙏🙏
358,2017-12-07 13:15:23+00:00,Bloomlover3,@BharatSolankee Apolozy 4 wat
359,2017-12-07 13:00:17+00:00,PeacockCongress,"@BharatSolankee @OfficeOfRG is statesman fit for PM
But Modi is not fit for PM morally, due to controversy (conspiracy ?)
Due to conspiracy on assassination, Rajiv killers r in jail
#Conspiracy #Controversy"
360,2017-12-07 12:55:51+00:00,nazrul_Choudh,@BharatSolankee A defining difference between the cong nd BJP
361,2017-12-07 12:25:41+00:00,shyam_jimudiya,"@BharatSolankee No public stunt will save the congress to loose the gujarat election.
To handle the state like gujarat, we need a person like LION (@narendramodi) not like a CARTOON."
362,2017-12-07 12:22:32+00:00,2a708b30e6cd48a,@BharatSolankee @priyankac19 @OfficeOfRG That reflects RAGA' greatness
363,2017-12-07 12:20:49+00:00,abbhatnagar2,@BharatSolankee @priyankac19 This is the real face of your party i will never ever vote to you !!!!!!!
364,2017-12-07 12:17:56+00:00,RamjiNavapara,"@BharatSolankee @OfficeOfRG,  this is very unfortunate and lowest level politics.. this single statement win election for BJP.."
365,2017-12-07 12:16:28+00:00,imcaptRS,"@BharatSolankee @priyankac19 Yes .. Rahul Ji has the sole right / patent to use foul language against PM in India and abroad! Jai ho Rahul jee ki..! Anyways, one more excuse found in addition to EVM now for losing Gujarat!!"
366,2017-12-07 12:16:20+00:00,ganeshbabuab,"@BharatSolankee @priyankac19 New boss instruction. Nobody, will say anything before me all will repeat after me. @OfficeOfRG"
367,2017-12-07 12:16:19+00:00,SomenMohanty,@BharatSolankee He has already apologized for the same.
368,2017-12-07 12:15:52+00:00,cashrenik62,@BharatSolankee My Gujarati Friends please give fitting reply to Congress whose one old leader called PM Modi - gujarati beta- as NEECH.
369,2017-12-07 12:14:56+00:00,mukeshkeshan,"@BharatSolankee @priyankac19 PM follows people who says ""kutia"" to ladies..and lies daily."
370,2017-12-07 12:12:01+00:00,ImAlpesh,@BharatSolankee you are late he has apologized already.
371,2017-12-07 10:23:19+00:00,WuntakalL,@BharatSolankee @geetv79 @INCGujarat Welcome  to the world of SM.
372,2017-12-07 08:56:03+00:00,pathan_prof,"@BharatSolankee @INCGujarat Solankiji,
You and your team have been doing commendable work. God willing,INC will form the government in our state.
But keep an eye on the EVMs. Why do we not protest against the system as others do? It's beyond comprehension.This useless system may undo all your labour."
373,2017-12-07 07:47:29+00:00,Surinder1531954,"@BharatSolankee @AnnuTandonUnnao This girl's behaviour is nostalgic.Tge way she is fighting with police women,she could hv attacked CM even.She had an agenda &amp; came to disturb meeting."
374,2017-12-06 17:42:44+00:00,VijayaNagaraj1,@BharatSolankee social justice to Madivala samaj in karnataka since independence to till today there are no MLA MP MLC from this samaj now I am aspirant please reccommend me x gen sec DCC Kolar nagaraja v
375,2017-12-06 16:15:10+00:00,sokat_hasrod,@BharatSolankee @INCGujarat What is your view abt Hardik patel if he be chief minister candidate for congress?
376,2017-12-06 15:19:54+00:00,murthybs,"@BharatSolankee  Inc needs a super closing message , a positive message to trigger change"
377,2017-12-06 14:38:19+00:00,prakash1249,@BharatSolankee @INCGujarat CALL AT LEAST TWO LEADERS IN EVERY SEAT TO RAISE THE MANOBAL OF EVERY CONGRESS WORKER
378,2017-12-06 14:29:34+00:00,PravinRabari16,@BharatSolankee @INCGujarat Jamin jvab aapo
379,2017-12-06 14:08:37+00:00,Deepak12336894,@BharatSolankee @INCGujarat Wish you best of lucka
380,2017-12-06 14:08:21+00:00,gitesh544,@BharatSolankee @INCGujarat Plz invite Sidhu sir in Gujarat
381,2017-12-06 13:57:02+00:00,ajkapps,"@BharatSolankee @INCGujarat Sir unless EVM issue is not taken up seriously, you will stand to loose quite a few seats. Please insist on paper trail with audit."
382,2017-12-06 13:49:56+00:00,arunmsk,@BharatSolankee @INCGujarat What measures Congress has taken in Gujarat to ensure EVMs are reliable ?  UP civic poll results loses confidence on EVMs. ECI response to this adds fuel a way of admission of guilt by ECI.
383,2017-12-06 13:33:04+00:00,529f066e9f1d49a,@BharatSolankee @INCGujarat WISHING THE BEST. .......CAN DO BETTER. ......SO GOOD FOR THE NATION. .......
384,2017-12-06 12:02:31+00:00,naresh94435,"@BharatSolankee @INCGujarat All the best.
Congress will win 135+ seats in Gujarat.
બીજેપીનું પતન નિશ્ચિત."
385,2017-12-06 11:27:56+00:00,Navghan21578,@BharatSolankee @INCGujarat Only bjp Gujarat
386,2017-12-06 09:58:15+00:00,Editornivas1,@BharatSolankee @INCGujarat Just tell us who will be CM? Will it be desided by congis? R pak genrals?
387,2017-12-06 09:56:15+00:00,Editornivas1,@BharatSolankee @INCGujarat Here am https://t.co/Fw6XbJsA8I
388,2017-12-06 09:54:20+00:00,Editornivas1,@BharatSolankee @INCGujarat Here am https://t.co/XkNdovQ0EH
389,2017-12-06 09:54:20+00:00,Editornivas1,@BharatSolankee @INCGujarat Here am https://t.co/IOOE8E7bbH
390,2017-12-06 06:46:39+00:00,Editornivas1,"@BharatSolankee @INCGujarat Thanks to the amugahl first pm we hindus going around courts to consrtruct our god temple, wr every mulla is constructing masjid on templs https://t.co/YOzK3bRX7X"
391,2017-12-06 04:52:51+00:00,RajivAdusumalli,@BharatSolankee @INCGujarat Very nice gesture. Keep this spirit for ever
392,2017-12-05 22:45:24+00:00,ijal_patel,@BharatSolankee @INCGujarat Plz urge your karyakarta to make travel plan to Bangalore resorts. As gujarat have election time and rainfall as well
393,2017-12-05 17:56:58+00:00,pathan_prof,@BharatSolankee @INCGujarat Commendable.
394,2017-12-05 17:23:20+00:00,DeepakG91649201,@BharatSolankee @INCGujarat Sir if any help from me then please tell ready for Gujarat always
395,2017-12-05 13:21:42+00:00,Saif_HDS,@BharatSolankee @INCGujarat You should lead by example..u shud do it first rather than just urging others to do it.
396,2017-12-05 13:03:12+00:00,naimish1377,"@BharatSolankee @INCGujarat Nature has given u second chance , last time all of ur MLAs were in Banglore for holidays when half of Gujrat was under water"
397,2017-12-05 12:55:06+00:00,DDeeyes,@BharatSolankee @INCGujarat Real congress Man
398,2017-12-05 12:43:21+00:00,shivadhir20081,@BharatSolankee @INCGujarat God Bless Everyone In Gujarat In This Difficult Situation #CycloneOckhi
399,2017-12-05 11:36:56+00:00,ZafarShaikh610,@BharatSolankee @INCGujarat My suggestion of deduction in electricity bill has been accepted thank u so much sir...
400,2017-12-05 08:52:07+00:00,BholanathBisw14,@BharatSolankee @INCIndia @INCGujarat @ashokgehlot51 @shaktisinhgohil @jitupatwari @OfficeOfRG @IYC @MahilaCongress @NavsarjnGujarat Wellcome Rahul Ji
401,2017-12-05 07:00:17+00:00,SexySad51535459,"@BharatSolankee @arjunmodhwadia @shaktisinhgohil
I want to draw your attention to Seema Mustafa's ground report. Can you fix this please?
Instead of a Straight Contest, Mevani Falls Into Deep Waters in Vadgam https://t.co/p61X6GqSmT"
402,2017-12-05 05:55:14+00:00,Upenderkomar27,"@BharatSolankee That is important, Gujrat used to be a peace loving state before Modi and Amit shah came on the scene."
403,2017-12-05 05:41:53+00:00,husain_karar,@BharatSolankee @INCIndia @INCGujarat @ashokgehlot51 @shaktisinhgohil @jitupatwari @OfficeOfRG @IYC @MahilaCongress @NavsarjnGujarat Best wishes for next AICC President.
404,2017-12-05 05:24:06+00:00,ammanmansuri,@BharatSolankee @INCIndia @INCGujarat @ashokgehlot51 @shaktisinhgohil @jitupatwari @OfficeOfRG @IYC @MahilaCongress @NavsarjnGujarat Hope he’d be a better monarch
405,2017-12-05 04:02:55+00:00,BAIDYANATHMOHAN,@BharatSolankee @INCIndia @INCGujarat @ashokgehlot51 @shaktisinhgohil @jitupatwari @OfficeOfRG @IYC @MahilaCongress @NavsarjnGujarat Leadership by RG ?.At the best he is fit fr Trade union or student union leader.
406,2017-12-05 02:55:29+00:00,ens_socialis,@BharatSolankee Best wishes for a great mandate.
407,2017-12-05 02:19:17+00:00,AdvShrutidesai,"@BharatSolankee @shaktisinhgohil Please declare source of Funds you are promising. @narendramodi @arunjaitley @rsprasad Sirs ,it's understood there is no law to declare source of Funds. It's certainly State Exchequer. 
1.Make law to declare how ty will generate funds"
408,2017-12-04 19:52:48+00:00,hashley_g,@BharatSolankee @INCIndia @INCGujarat @ashokgehlot51 @shaktisinhgohil @jitupatwari @OfficeOfRG @IYC @MahilaCongress @NavsarjnGujarat Bharat sir... Rahulji 'The Leader' fighting for Gujarat... Wishing all success...
409,2017-12-04 17:35:44+00:00,VinodSi36582952,@BharatSolankee @INCIndia @INCGujarat @ashokgehlot51 @shaktisinhgohil @jitupatwari @OfficeOfRG @IYC @MahilaCongress @NavsarjnGujarat Other political parties President are elected via ballot box by voting !!!
410,2017-12-04 17:31:46+00:00,VinodSi36582952,"@BharatSolankee @INCIndia @INCGujarat @ashokgehlot51 @shaktisinhgohil @jitupatwari @OfficeOfRG @IYC @MahilaCongress @NavsarjnGujarat Did anybody oppose Rahul Gandhi. Moment anybody other become President, Congress disintegrate. He is a glue."
411,2017-12-04 17:07:38+00:00,Ranask35,@BharatSolankee @INCIndia @INCGujarat @ashokgehlot51 @shaktisinhgohil @jitupatwari @OfficeOfRG @IYC @MahilaCongress @NavsarjnGujarat Pls vote this poll - https://t.co/bn4SMSJK55
412,2017-12-04 16:46:09+00:00,SalimYAnsari1,@BharatSolankee @INCIndia @INCGujarat @ashokgehlot51 @shaktisinhgohil @jitupatwari @OfficeOfRG @IYC @MahilaCongress @NavsarjnGujarat Good
413,2017-12-04 15:42:10+00:00,Shashank13986,"@BharatSolankee @INCIndia @INCGujarat @ashokgehlot51 @shaktisinhgohil @jitupatwari @OfficeOfRG @IYC @MahilaCongress @NavsarjnGujarat Sry sir, the so called 'Zeal' will soon b vanished...   U ppl can't see a clear-cut lack of leadership within him.... The great grand old party soon b decimated into pieces... Sambhal jao... U ppl hv lot of abled leader in ur party.. sry #indiacantstandwithrahulgandhi @ANI @ndtv"
414,2017-12-04 14:41:53+00:00,Mirirfa04941645,@BharatSolankee @_ManmohanSingh Yes it is wright.. I am agree with it.the GDP was also in a best position
415,2017-12-04 14:35:21+00:00,jha_rahul27,@BharatSolankee @INCIndia @INCGujarat @ashokgehlot51 @shaktisinhgohil @jitupatwari @OfficeOfRG @IYC @MahilaCongress @NavsarjnGujarat Aur kitna chatoge..
416,2017-12-04 14:34:01+00:00,SAGARPAI5,@BharatSolankee U Had Promised 30KGs Rice 4 Below Poverty line Card Holders In Karnataka Did U Fulfill Ur Promises It's Been 4Yrs Sir???????
417,2017-12-04 14:31:23+00:00,SAGARPAI5,@BharatSolankee Ur R Promising Allowance Of Rs 4000 Per Month 4 Unemployed Or 4 Ur Selves In MLAS Allowance 2 Make D Youths Unemployed Ha ?
418,2017-12-04 13:32:33+00:00,ilyas_mor,@BharatSolankee Great manifesto...
419,2017-12-04 13:31:28+00:00,ilyas_mor,@BharatSolankee Congress aave che...
420,2017-12-04 13:24:06+00:00,VSaqlaini,"@BharatSolankee If the outsourcing practice in the government department will be eliminated, then will the section of the outsourcing staff be permanent?"
421,2017-12-04 13:21:12+00:00,vignesh_v18,@BharatSolankee Yeah to reestablish the dynasty politics in Gujarat as well Congress giving fake promises so they can loot the money in Gujarat #CorruptCongress
422,2017-12-04 13:14:30+00:00,patelpharm,@BharatSolankee @INCIndia Slave mentality of congress will never change ! If they are said to bend a--holes will crawl !
423,2017-12-04 12:56:45+00:00,devalenator,@BharatSolankee @INCIndia @INCGujarat @ashokgehlot51 @shaktisinhgohil @jitupatwari @OfficeOfRG @IYC @MahilaCongress @NavsarjnGujarat he dont deserve to be a peon in postoffice
424,2017-12-04 12:36:12+00:00,IamSohelSrk,@BharatSolankee Sir Abtak 15 Lakh Ni Aaye Mere Account Mein...  Badi Mushkil Se Bank Mein Account Khulwaya hu. 😁😁😁😁
425,2017-12-04 12:33:58+00:00,IamSohelSrk,"@BharatSolankee #Congress_Aave_Chhe In #Gujarat
My Yes😍😘"
426,2017-12-04 12:19:21+00:00,dinscipla,@BharatSolankee @INCIndia @INCGujarat @ashokgehlot51 @shaktisinhgohil @jitupatwari @OfficeOfRG @IYC @MahilaCongress @NavsarjnGujarat R u sure ?
427,2017-12-04 11:20:09+00:00,hiralddave,@BharatSolankee: #Gujarat's happiness index is given priority in @INCGujarat manifesto for #GujaratElections2017 @htTweets
428,2017-12-04 09:18:47+00:00,WuntakalL,@BharatSolankee @KPadmaRani1 @INCIndia Collector's choice of paper.
429,2017-12-04 08:59:09+00:00,dipaksangani13,"@BharatSolankee @INCIndia @INCGujarat @ashokgehlot51 @shaktisinhgohil @jitupatwari @OfficeOfRG @IYC @MahilaCongress @NavsarjnGujarat Are you sure ????
Pakkaaa????"
430,2017-12-04 08:56:05+00:00,ImDrScorpio,"@BharatSolankee #Aurangzeb killed theirownpeople2become emperor, ThisSoundsfamiliar with political-assassination of #Adwani ji #Aurangzebwho"
431,2017-12-04 08:19:59+00:00,bafna_bharat,"@BharatSolankee @INCIndia Any cast and religion colum, in nomination form so can get reservations like Patidar."
432,2017-12-04 08:07:30+00:00,yogashar99,@BharatSolankee @INCIndia Buttlickers !☺️☺️☺️
433,2017-12-04 07:56:56+00:00,Mukesch27,"@BharatSolankee @INCIndia This isn't validation. There's no transparency in election of Congress President, oops I forgot it's selection!"
434,2017-12-04 07:48:24+00:00,Jokhiy,@BharatSolankee @INCIndia Please ye natak band karo.... Thanks.
435,2017-12-04 07:14:08+00:00,Rdx2323,@BharatSolankee @INCIndia @INCGujarat @ashokgehlot51 @shaktisinhgohil @jitupatwari @OfficeOfRG @IYC @MahilaCongress @NavsarjnGujarat Leadership? Guidance? 🤪🤪🤪🤪🤪🤪
436,2017-12-04 07:11:20+00:00,kiranmsj,"@BharatSolankee @INCIndia @INCGujarat @ashokgehlot51 @shaktisinhgohil @jitupatwari @OfficeOfRG @IYC @MahilaCongress @NavsarjnGujarat Not May , Will"
437,2017-12-04 06:34:23+00:00,DN_Chary,@BharatSolankee @INCIndia @INCGujarat @ashokgehlot51 @shaktisinhgohil @jitupatwari @OfficeOfRG @IYC @MahilaCongress @NavsarjnGujarat I support rahulgandhi as president of all india congress comitee
438,2017-12-04 06:24:16+00:00,NeerGopal,"@BharatSolankee @INCGujarat @INCIndia @ashokgehlot51 @shaktisinhgohil @jitupatwari @OfficeOfRG @IYC @MahilaCongress @NavsarjnGujarat Still Doing life Time ..... , What a Incident 47 Year's Young MAN Teach,  50+ Age Man How to VOTE ME...!!!  😂😂😂😂😂😂😂.  @malviyamit @TajinderBagga @ShefVaidya @ravibhadoria @sgurumurthy @sardanarohit https://t.co/R9agyTy2Lt"
439,2017-12-04 06:21:20+00:00,uday2704,@BharatSolankee @INCGujarat @INCIndia @ashokgehlot51 @shaktisinhgohil @jitupatwari @OfficeOfRG @IYC @MahilaCongress @NavsarjnGujarat Why so much drama? Whole country knows that no one gonna stand against him
440,2017-12-04 06:12:29+00:00,badri4BJP,"@BharatSolankee @INCIndia @INCGujarat @ashokgehlot51 @shaktisinhgohil @jitupatwari @OfficeOfRG @IYC @MahilaCongress @NavsarjnGujarat LOL. Rejuvenate the party? Congress has lost a record 27 elections under leadership of RaGa. #IndiaWithRahulGandhi is laughable.
https://t.co/EqHrPWannc"
441,2017-12-04 06:04:59+00:00,shanth_kumar9,@BharatSolankee @divyaspandana @INCIndia @INCGujarat @ashokgehlot51 @shaktisinhgohil @jitupatwari @OfficeOfRG @IYC @MahilaCongress @NavsarjnGujarat I feel pity upon this Congress people's n i appreciate their tolerance.
442,2017-12-04 05:58:01+00:00,saikrishna67891,@BharatSolankee @INCIndia @INCGujarat @ashokgehlot51 @shaktisinhgohil @jitupatwari @OfficeOfRG @IYC @MahilaCongress @NavsarjnGujarat Most corrupt party and politicians who divide nation for the votes. How an asli Hindu can vote for this mulla party ? . #IndiawithRahulGandhi
443,2017-12-04 05:57:30+00:00,yehkyabaathui,@BharatSolankee @divyaspandana @INCIndia @INCGujarat @ashokgehlot51 @shaktisinhgohil @jitupatwari @OfficeOfRG @IYC @MahilaCongress @NavsarjnGujarat Not unless u change the party's name and run for election in a different country.
